Bus_1,Bus_2,Bus_3,Bus_4,Bus_5,Bus_6,Bus_7,Bus_8,Bus_9,Bus_10,Bus_11,Bus_12,Bus_13,Bus_14,label
0.9960169407921268,0.987130931570026,1.0067105734841366,0.984780586713651,1.0170150200294537,1.0208342509558153,0.98546014365745,1.006142241875277,0.9860244855862875,0.9734354556653119,0.9906779047617676,0.995666972406922,0.9823629787993946,1.0039496448720089,0
0.8732447032315741,1.15,1.0149621210295596,1.0083900920033353,0.9935725633153414,0.9990267468710288,1.0131788492974518,1.0083058146256485,1.0183388827626256,1.0091107560044097,1.0101751774848222,1.0182383243652584,0.9788738535168158,0.9973080386746187,1
0.8657932126294964,1.143266389404076,1.011166184246545,1.0143259912590796,0.9872321629157574,1.0303911343664351,1.0204047111783792,1.0154891923595446,0.9967028099128711,1.03143748642886,0.9832694565994072,1.0116782538318227,0.9945406523179542,1.0370116755784544,1
1.0067613254012204,1.0216375133782762,1.0038093129213506,1.0031552968820718,1.0301845629047108,1.0192680513667867,0.9957361378334653,1.0403620266706564,1.029148853723706,1.0220708240123122,0.9826477137416783,1.0350540551190983,1.019449565747189,1.0274535742102202,0
1.0405581949008047,1.0472878751303176,1.0468313727034357,1.0133578956665625,1.0118436099655743,0.9892688147484621,1.003056962062481,1.0227698846118505,0.9941097055602538,1.0261022833893887,1.0239461569793078,1.005892140522672,1.0260282741278524,1.0271304489696063,0
1.0175075704456364,1.0177712142120803,1.0401304372921412,1.0269948552480235,1.0193614871800352,1.0240227718004706,0.9918527430278443,1.0105652238409457,0.9945179325815164,1.0051228935925325,1.0402738058584708,1.0088472244022582,1.05,1.003323566352857,0
1.0128915678373485,1.0236636980334413,1.0312881139773178,1.03737915780076,1.0085455910872114,0.9900508151487573,1.0485751632451572,1.0392834291709685,1.0200452188304876,1.0119909500308133,1.0111363938270248,1.0102017887491046,0.9955116336132719,1.0153158107064066,0
1.0032349113974801,1.0238039386764766,1.0342204771478223,1.0171591692121653,1.0407813007037503,1.0199417178878785,1.0124885761518974,1.0170171880667733,1.0318885310297692,1.0287237611725006,1.0254070581996817,1.0307151618286159,1.0331110325593256,1.0144397264289304,0
1.031891263984642,1.0032713400050197,1.0297968989921726,1.0107452817855713,1.0104050812950818,1.0183483141060052,1.0099003652664027,1.0080208512771953,1.0072288629477821,1.0146868814917909,0.9973142191027993,1.0061491372500087,1.023740831235881,1.0023240382940912,0
0.9823964656386466,1.0344637747623895,0.9987911510317216,1.0176643895594213,1.0197922470728586,1.05,1.0207624284319126,1.0024727486173315,1.0194371273711367,1.0401745254810713,1.0049503843852214,1.025304415611662,0.9888238275765128,1.0089387320527439,0
